"Category","Outbreak","Location","Continent","Lat","Long","Date","Year","Cases","Fatalities","Impact Scale","Source Citation","Source"
"Whooping Cough","Whooping Cough","U.S. (Ohio, Logan County) ","North America","40.36116","-83.75966","4/2014-6/2014","2014.0","10.0","0.0","Cluster","Bondus, Brian. ""Bellefontaine schools see pertussis outbreak."" Springfield News-Sun. June 6, 2014.","http://www.limaohio.com/news/news/1407377/Bellefontaine-schools-see-pertussis-outbreak"
"Whooping Cough","Whooping Cough","U.S. (Ohio, Cincinnati)","North America","39.1000","-84.5167","11/2014","2014.0","20.0","0.0","Cluster","Graham, Gordon. ""Whooping cough outbreak strikes two area schools."" Fox 19. November 12, 2014.","http://www.fox19.com/story/27356205/whooping-cough-outbreak-strikes-two-area-schools"
"Mumps","Mumps","U.S. (Ohio)","North America","39.96118","-82.99879","1/2014-8/2014","2014.0","483.0","0.0","Epidemic","Franko, Cantelle. ""Ohio measles outbreak appears to end, with 377 total cases; officials still watching for mumps."" Associated Press. September 9, 2014.","http://www.dailyjournal.net/view/story/78f17758774942db88ac74b5846319f8/OH--Measles-Ohio/"
"Measles","Measles","U.S. (Ohio)","North America","40.45956","-82.30177","3/2014-12/2014","2014.0","382.0","0.0","Epidemic","King, Kelley. ""Ohio dealing with large number of measles cases."" wtdn.com.  January 15, 2015. ","http://wdtn.com/2015/01/19/ohio-dealing-with-large-number-of-measles-cases/"
"Measles","Measles","U.S. (Oklahoma)","North America","36.14500"," -97.00684 ","3/2015","2015.0","1.0","0.0","Isolated","KJRH-TV. ""Oklahoma State Department of Health announces confirmed case of measles virus in Stillwater."" March 27, 2015.","http://www.kjrh.com/news/health/oklahoma-state-department-of-health-announces-confirmed-case-of-measles-virus-in-stillwater"
"Whooping Cough","Whooping Cough","U.S. (Oregon)","North America","43.80413","-120.5542","1/2012-7/2012","2012.0","458.0","0.0","Epidemic","Malee, Patrick. ""Officials call pertussis alert: A public health official says low vaccination rates leave children vulnerable against whooping cough."" The Register-Guard.July 10, 2012.","http://www.registerguard.com/web/newslocalnews/28363316-41/health-county-cases-lane-pertussis.html.csp"
"Whooping Cough","Whooping Cough","U.S. (Oregon)","North America","36.26615","-94.47998","9/2014-12/2014","2014.0","29.0","0.0","Cluster","Lodi News-Sentinel, ""San Joaquin County reports death from whooping cough ."" March 6, 2015.","http://www.lodinews.com/news/article_691509ea-c3d9-11e4-9b64-bbc28dc835c9.html"
"Whooping Cough","Whooping Cough","U.S. (Oregon)","North America","36.25473","-94.47998","1/2015-3/2015","2015.0","8.0","1.0","Cluster","Lodi News-Sentinel, ""San Joaquin County reports death from whooping cough ."" March 6, 2015.","http://www.lodinews.com/news/article_691509ea-c3d9-11e4-9b64-bbc28dc835c9.html"
"Whooping Cough","Whooping Cough","U.S. (Oregon)","North America","44.55211"," -123.28839 ","4/2015","2015.0","2.0","0.0","Cluster","Corvallis Gazette Times. ""New pertussis cases confirmed at CHS."" April 10, 2015. ","http://www.gazettetimes.com/news/local/new-pertussis-cases-confirmed-at-chs/article_add88742-560a-5854-8b2a-f8fd7c899362.html"
"Measles","Measles","U.S. (Oregon)","North America","44.84464","-122.59274","1/2013-12/2013","2013.0","6.0","0.0","Epidemic","Hayes, Elizabeth. ""Measles cases are on the rise but there's no need to panic."" Portland Business Journal. June 5, 2014.","http://www.bizjournals.com/portland/blog/health-care-inc/2014/06/measles-cases-are-on-the-rise-but-theres-no-need.html"
"Measles","Measles","U.S. (Oregon)","North America","43.80413","-120.5542","1/2014-6/2014","2014.0","5.0","0.0","Epidemic","Hayes, Elizabeth. ""Measles cases are on the rise but there's no need to panic."" Portland Business Journal. June 5, 2014.","http://www.bizjournals.com/portland/blog/health-care-inc/2014/06/measles-cases-are-on-the-rise-but-theres-no-need.html"
"Measles","Measles","U.S. (Oregon, via Disneyland)","North America","44.17009","-120.02849","1/2015-2/2015","2015.0","1.0","0.0","Epidemic","California Department of Public Health. ""Measles."" January 21, 2015.","http://www.cdph.ca.gov/HealthInfo/discond/Pages/Measles.aspx"
"Measles","Measles","U.S. (Pennsylvania, Perry County)","North America","40.371376","-77.240515","2/2011","2011.0","5.0","0.0","Cluster","Fowler, Wade. ""Health department acts to contain measles outbreak."" PennLive, February 10, 2011.","http://www.pennlive.com/perry-county-times/index.ssf/2011/02/health_department_acts_to_cont.html"
"Measles","Measles","U.S. (Pennsylvania, Bucks County)","North America","40.4108","-75.24791","5/2011","2011.0","4.0","0.0","Isolated","Center for Infectious Disease Research and Policy, ""Pennsylvania officials warn about measles exposures,"" May 6, 2011.","http://www.cidrap.umn.edu/cidrap/content/other/news/may0611measles.html"
"Measles","Measles","U.S. (Pennsylvania, Philadelphia)","North America","39.95233","-75.16379","2/2009","2009.0","1.0","0.0","Isolated","Student Health Service University of Pennsylvania. February 24, 2009. ","http://www.vpul.upenn.edu/shs/health_advisory_measles.php"
"Measles","Measles","U.S. (Pennsylvania, Pittsburgh)","North America","40.44062","-79.99589","4/2009","2009.0","5.0","0.0","Isolated","Templeton, David. ""Source of Measles outbreak was visitor from India."" Pittsburgh Post Gazette. April 10, 2009.","http://www.post-gazette.com/local/city/2009/04/10/Source-of-measles-outbreak-was-visitor-from-India/stories/200904100138"
"Measles","Measles","U.S. (Pennsylvania, Pittsburgh)","North America","40.45369","-80.01211","1/2014-5/2014","2014.0","3.0","0.0","Cluster","Johnson, Peter. ""Measles outbreak continues to grow."" ABC 57 News. May 26, 2014.","http://www.abc57.com/seen-on/monday/Measles-outbreak-continues-to-grow-260686811.html"
"Measles","Measles","U.S. (Pennsylvania)","North America","40.58879","-77.56806","1/2015-2/2015","2015.0","1.0","0.0","Isolated","Center for Disease Control and Prevention. ""Measles Cases and Outbreaks."" February 20, 2015. ","http://www.cdc.gov/measles/cases-outbreaks.html"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania)","North America","40.44508","-80.00877","1/2012-5/2012","2012.0","46.0","0.0","Cluster","County Health Department Reports Growing Incidence of Whooping Cough. Patch. May 18, 2012.","http://plum-oakmont.patch.com/articles/county-health-department-reports-growing-incidence-of-whooping-cough"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania)","North America","40.03699"," -75.37620 ","3/2015-4/2015","2015.0","8.0","0.0","Cluster","Logue, Tim. ""Eight cases of whooping cough confirmed at Radnor High School."" Delaware County Daily Times. April 10, 2015. ","http://www.delcotimes.com/general-news/20150410/eight-cases-of-whooping-cough-confirmed-at-radnor-high-school"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania)","North America","39.95125","-76.73365","3/2015","2015.0","3.0","0.0","Cluster","Wenner, David. ""York reports whooping cough outbreak."" The Patriot News. March 27, 2015.  ","http://www.pennlive.com/midstate/index.ssf/2015/03/whooping_cough_pertussis_pa.html"
"Mumps","Mumps","U.S. (Pennsylvania)","North America","41.203322","-77.194525","3/2010","2010.0","9.0","0.0","Cluster","WCAX. ""9 confirmed mumps cases at Plattsburgh State."" April 1, 2010.","http://www.wcax.com/Global/story.asp?S=12239717"
"Mumps","Mumps","U.S. (Pennsylvania, Pittsburgh)","North America","40.43918","-79.98966","12/2014","2014.0","5.0","0.0","Cluster","Born, Molly. ""Mumps outbreak stumps Allegheny County health officials."" Pittsburgh-Post Gazette. January 7, 2015.","http://www.post-gazette.com/news/health/2015/01/07/Mumps-outbreak-stumps-Allegheny-County-health-officials/stories/201501070175"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania, Allegheny County)","North America","40.44508","-80.00877","1/2014-11/2014","2014.0","140.0","0.0","Epidemic","WTAE. ""Allegheny County Health Department Reports Growing Incidence of Pertussis."" December 11, 2014.","http://www.wtae.com/health/allegheny-county-health-department-reports-growing-incidence-of-pertussis/30177816"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania, West Middlesex)","North America","41.53508","-78.52238","11/2008","2008.0","32.0","0.0","Cluster","The Herald. ""Local whooping cough outbreak sickens 32."" November 26, 2008.","http://www.sharonherald.com/local/x1208362045/Local-whooping-cough-outbreak-sickens-32"
"Whooping Cough","Whooping Cough","U.S. (Pennsylvania, Pittsburgh)","North America","40.44062","-79.99589","5/2014","2014.0","11.0","0.0","Cluster","News 11. ""11 cases of whooping cough reported at local high school; Officials urge vaccinating."" May 14, 2014.","http://www.wpxi.com/news/news/local/11-cases-whooping-cough-confirmed-allderdice-high-/nfwSs/"
"Measles","Measles","U.S. (Rhode Island)","North America","41.580095","-71.477429","4/2011","2011.0","1.0","0.0","Isolated","Allen, Jane. ""New Jersey, Northeast States on Alert for Measles From Sick Italian Traveler ."" ABC News, April 29, 2011.","http://abcnews.go.com/Health/w_ParentingResource/measles-outbreak-jersey-rhode-island-warn-people-watch/story?id=13493663"
"Measles","Measles","U.S. (Rhode Island)","North America","41.82399","-71.41283","3/2014","2014.0","1.0","0.0","Isolated","McKinney Mike. ""Health Department says some in RI might have been exposed to measles."" Providence Journal. March 3, 2014.","http://www.providencejournal.com/breaking-news/content/20140303-health-department-says-some-in-ri-might-have-been-exposed-to-measles.ece"
"Whooping Cough","Whooping Cough","U.S. (South Carolina)","North America","34.90462","-82.64834","3/2012","2012.0","2.0","0.0","Cluster","WSPA. ""2 Cases Of Whooping Cough Confirmed In the Upstate."" March 23, 2012.","http://www2.wspa.com/news/2012/mar/23/two-cases-whooping-cough-confirmed-upstate-ar-3464828/"
"Whooping Cough","Whooping Cough","U.S. (South Carolina)","North America","34.90462","-82.64834","1/2014-5/2014","2014.0","30.0","0.0","Cluster","Osby, Liv. ""Whooping cough causes concern in Pickens County."" Greenville Online. May 12, 2014.","http://www.greenvilleonline.com/story/news/local/2014/05/12/whooping-cough-causes-concern-pickens-county/8987555/"
"Whooping Cough","Whooping Cough","U.S. (South Dakota)","North America","43.969515","-99.901813","11/2008","2008.0","17.0","0.0","Secondary","Grant, Kelli. ""Whooping Cough Outbreak."" Keloland Television, November 05, 2008.","http://www.keloland.com/healthbeat/newsdetail6387.cfm?Id=0,76006"
"Whooping Cough","Whooping Cough","U.S. (South Dakota)","North America","44.49082","-103.85937","5/2014","2014.0","10.0","0.0","Epidemic","Watson, Mark. ""Whooping cough outbreak in Spearfish."" Black Hills Pioneer. May 23, 2014.","http://www.bhpioneer.com/local_news/article_eac415a6-e290-11e3-9878-001a4bcf887a.html"
"Measles","Measles","U.S. (South Dakota)","North America","43.70943","-98.02980","1/2015","2015.0","13.0","0.0","Epidemic","Outbreak News Today. ""South Dakota measles outbreak now at 13."" January 12, 2015.","http://outbreaknewstoday.com/south-dakota-measles-outbreak-now-at-13-56638/"
"Measles","Measles","U.S. (South Dakota)","North America","43.54460"," -96.73110 ","1/2015","2015.0","1.0","0.0","Isolated","KSFY News. ""Measles case confirmed in Sioux Falls; city hosting free clinic today."" January 24, 2015. ","http://www.ksfy.com/home/headlines/Measles-case-confirmed-in-Sioux-Falls-city-hosting-free-clinic-today-289670941.html"
"Measles","Measles","U.S. (South Dakota)","North America","43.70943"," -98.02980 ","1/2015","2015.0","13.0","0.0","Cluster","Black Hills Pioneer. ""Dept. of Health cautions  parents of measles outbreak ."" January 31, 2015.  ","http://www.bhpioneer.com/local_news/article_4e103df2-a8d8-11e4-a354-4b1edf513d21.html"
"Measles","Measles","U.S. (Tennessee)","North America","35.517491","-86.580447","3/2011","2011.0","2.0","0.0","Cluster","Jones, Tiana . ""Number of measles cases rises."" WKRN-TV (Nashville), May 17, 2011.","http://www.wkrn.com/story/14665577/number-of-measles-cases-on-the-rise"
"Measles","Measles","U.S. (Tennessee)","North America","36.20852","-86.60664","5/2014","2014.0","5.0","0.0","Cluster","Manna, Nichole. ""5 cases of measles reported in Tennessee, including Madison, Gibson, Hardeman counties."" Jackson Sun. May 14, 2014.","http://www.jacksonsun.com/article/20140514/NEWS01/305140014/5-cases-measles-reported-Tennessee-including-Madison-Gibson-Hardeman-counties"
"Measles","Measles","U.S. (Texas)","North America","31.968599","-99.901813","4/2011","2011.0","1.0","0.0","Isolated","Houston Chronicle. ""Houston sees its first case of measles in years."" Chron (Houston ), April 2, 2011.","http://www.chron.com/disp/story.mpl/metropolitan/7503980.html"
"Measles","Measles","U.S. (Texas)","North America","29.77518","-95.31025","4/2013","2013.0","1.0","0.0","Isolated","Christian, Carol. ""County's first reported case of measles since 2011 seen in 1-year-old."" Houston Chronicle, April 13, 2013.","http://www.chron.com/news/houston-texas/houston/article/County-s-1st-reported-case-of-measlessince-4432426.php"
"Measles","Measles","U.S. (Texas)","North America","32.7732","-97.35166","1/2013-8/2013","2013.0","15.0","0.0","Cluster","Fowler, Brix. ""S.A. parents fear measles outbreak could spread as kids return to class."" KENS 5. August 19, 2013.","http://www.kens5.com/news/SA-parents-fear-measles-outbreak-could-spread-as-kids-return-to-class-220286131.html"
"Measles","Measles","U.S. (Texas)","North America","32.72541","-97.32085","8/2013","2013.0","16.0","0.0","Cluster","God Discussion. ""Measles outbreak at Copeland church reveals that majority of victims were never vaccinated."" September 10, 2013.""","http://www.goddiscussion.com/114130/measles-outbreak-at-copeland-church-reveals-that-majority-of-victims-were-never-vaccinated/"
"Measles","Measles","U.S. (Texas)","North America","32.78014","-96.80045","2/2014","2014.0","1.0","0.0","Isolated","Jacobsen, Sherry. ""Dallas County confirms rare case of adult measles not linked to travel."" Dallas News. February 14, 2014.","http://www.dallasnews.com/news/metro/20140214-dallas-county-confirms-rare-case-of-adult-measles-not-linked-to-travel.ece?nclick_check=1"
"Measles","Measles","U.S. (Texas, Taylor County)","North America","-12.59641","-41.71841","7/2014","2014.0","2.0","0.0","Cluster","Sears, Kimberly. ""Two Related Cases of the Measles Confirmed in Taylor County."" Bigcountryhomepage.com. July 2, 2014.","http://www.bigcountryhomepage.com/story/d/story/2-related-cases-of-the-measles-confirmed-in-tayl/13151/-R5WMTJ5-0SUngZaYhVZjA"
"Measles","Measles","U.S. (Texas) ","North America","32.7732","-97.35166","Jan-15","2015.0","1.0","0.0","Isolated","Rose, Ashley. ""Tarrant County resident returns from India with case of measles."" Dallas Morning News. January 20, 2015. ","http://thescoopblog.dallasnews.com/2015/01/tarrant-county-resident-returns-from-india-with-case-of-measles.html/"
"Mumps","Mumps","U.S. (Texas)","North America","31.968599","-99.001424","4/2010","2010.0","1.0","0.0","Isolated","Fullhart, Steve. ""Mumps Cases in Brazos County."" KBTX, April 30, 2010.","http://www.kbtx.com/home/headlines/92499409.html"
"Whooping Cough","Whooping Cough","U.S. (Texas)","North America","31.13268","-97.52993","4/2012","2012.0","32.0","0.0","Cluster","KWTX. ""More Than 30 Cases Of Whooping Cough Now Confirmed Here."" April 9, 2012.","http://www.kwtx.com/news/health/headlines/More_Than_20_Cases_Of_Whooping_Cough_Confirmed_Here_146687055.html"
"Whooping Cough","Whooping Cough","U.S. (Texas)","North America","30.26382","-97.77139","1/2013-12/2013","2013.0","3482.0","0.0","Epidemic","Karnes, Cliff. ""Record Cases of Pertussis Reported Across the State, Three Reported in Brown County."" Brownwood News. Decemebr 20, 2013.","http://www.brownwoodnews.com/index.php?option=com_content&view=article&id=14057"
